RegionID,SizeRank,RegionName,RegionType,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31
753871,811,"Breckenridge, CO",msa,CO,734000,743150,735983,715817,700833,694333,688000,684667,688000,,,,932267,936333,919667,901333,937263,1000337,1052004,1066241,1076500,1143167,1291667,1375000,1441667,1366667,1333000,1263000,1238000,1210000,1196667,1203333,1223000,1235500,1220500,1195833,1215667,1215667,1189000,1140000,1118333,1105667,1072333,1069000,1083333,1108333,1113333,1096667,1080000,1066667,1041667,1000000,991167,1021167,1070833,1088000,1091333,1108333,1144000,1148167,1129833
786264,812,"St. Marys, PA",msa,PA,,,,,,,,,,,,,,,107133,123383,122717,107383,93633,93333,96333,102667,100000,102633,99383,105717,105833,107717,110633,112050,117083,119800,123783,125417,125933,130117,129283,125867,117017,116217,116317,117167,115167,114924,114257,113757,112667,110000,111629,114095,122062,121933,125267,138100,156500,158167,155867,149183,160383,160167,159450
786255,813,"Central City, KY",msa,KY,,,,,,,,,,,,,,,156450,156150,153783,146300,139933,143267,148267,156600,163267,163100,158133,156317,157450,157450,155967,161667,183333,190446,195413,186580,186133,182650,176450,173700,171117,177783,181033,182133,176833,176317,178817,187150,187133,185967,179517,179433,181417,187200,192317,202250,202917,206217,192950,187433,182433,188250,189100
394310,814,"Albert Lea, MN",msa,MN,140450,143283,143967,151433,151583,156233,152933,153300,148300,144267,136333,128000,122500,121400,128067,143400,,173250,166350,155200,147826,147226,140859,132400,130400,137100,144633,151633,161600,178233,195767,204533,206200,197000,191567,186583,191583,193917,198900,192600,196617,196650,202983,201667,209967,209933,208250,198250,188283,188300,185800,201800,210100,232600,238233,237417,231583,228433,227583,225083,229900
395093,815,"Sheridan, WY",msa,WY,264602,256602,256635,264150,276650,284983,299083,307417,317400,321317,326150,327000,347833,370133,379300,369300,352667,361000,373667,377300,375300,367117,370450,374600,371267,374533,380617,391467,398200,408133,429800,475167,498633,519950,510950,514317,489667,477333,473833,498800,529800,546300,546333,544333,549667,560500,545333,519000,483167,462000,468483,491817,513483,524817,538817,550450,553783,546117,530150,523000,509667
395176,816,"Union City, TN",msa,TN,119582,123248,124882,128283,128283,128317,130067,134867,141367,142633,139483,132983,128317,128000,127967,131283,132417,139017,146433,152267,150283,145883,144217,142800,142633,142667,148500,150633,154617,150583,152200,154783,159783,158683,153683,150383,149867,156600,166567,176567,174517,172033,172867,187950,203300,212167,212167,212633,211967,210633,210417,219750,228083,228300,216600,213917,220583,233933,242950,244633,239650
394855,817,"Miami, OK",msa,OK,86400,84550,82183,81417,83067,84733,90267,,,113267,119050,116683,125683,137267,,,209967,227283,233267,232283,225800,218333,231500,221333,223833,218166,228133,233783,239117,254817,269500,270167,266167,262833,269417,274250,272750,282333,288500,291833,282000,265967,253633,238133,217983,202150,181283,176467,167383,170417,166650,164200,170183,195433,208633,204467,184317,173650,170883,169517,173350
394708,818,"Iron Mountain, MI",msa,MI,129900,129900,130767,133800,136133,138133,137933,140600,142733,139900,134900,132100,137133,140467,144633,145967,154333,162167,165800,160767,154933,151633,152000,149333,151000,150633,167300,181300,197967,191050,185700,175633,168550,163883,160617,167250,171267,171117,172483,171117,176267,175083,176750,179750,182567,175900,165417,155783,155633,158117,158117,154967,154000,158967,163933,166600,164967,165417,166083,166083,160650
394725,819,"Jesup, GA",msa,GA,187233,188567,180667,171333,166667,167667,166333,165633,160267,168267,177267,192967,203300,205300,201933,205933,224508,235358,241325,234117,233300,228333,223000,221333,221300,218950,216600,214633,231633,247300,263967,263483,257800,248133,245267,245633,245550,241250,237217,245633,250450,260967,260783,263933,261950,258800,256650,252483,248300,247483,247483,253317,260817,262450,260467,264383,273917,284917,281817,277483,270450
394846,820,"McPherson, KS",msa,KS,170933,166783,162617,162100,162933,167600,168783,170783,171117,177700,185550,195583,200667,207133,198767,195417,,176983,165650,166117,156917,153267,146600,151783,157617,159317,162467,169933,188233,188250,184450,181117,188133,191533,184867,183867,184267,187600,184233,184567,186933,199800,199267,199933,206067,214617,218950,211467,210633,217283,227717,235067,234233,230317,227133,227133,229783,236467,239950,244933,246567
394751,821,"Kirksville, MO",msa,MO,102328,104962,103262,108167,109867,119867,124617,127917,125867,122850,121033,113083,106267,97700,96900,96383,106967,117433,126800,124633,123167,129983,140283,145417,142600,142617,145967,149933,159750,171400,184433,188133,189667,185000,178133,171600,172183,172183,172183,172267,181933,185267,186233,179900,176567,174900,173233,171183,167050,158717,154717,150517,153050,155467,163833,174650,183283,181517,174533,167733,160833
753901,822,"Ludington, MI",msa,MI,204217,204933,212967,217167,223500,223667,226167,229800,231600,223267,213283,202383,192350,199450,208717,218650,217233,218567,225000,227483,227483,231117,235967,239300,241833,246317,253283,257450,264133,264150,260783,253267,253250,256567,251150,244483,232867,234967,238300,246633,256450,268117,282283,292100,295433,296233,296417,295617,293983,290000,292467,298300,308950,315317,317817,311300,302467,290533,279567,265367,255600
394356,823,"Bainbridge, GA",msa,GA,187283,185483,185467,179133,177050,177883,182450,187000,196117,203050,,228500,237633,226800,216800,207800,199600,189083,189083,206617,225383,221483,213983,199067,192667,185667,182333,195933,211250,234667,250400,273567,283783,283083,268233,261267,259300,256833,260000,256133,255967,255467,263967,274967,280967,281667,280000,275800,274100,263767,252933,250883,247850,253000,250083,253117,251300,259033,267700,277717,278283
394320,824,"Alpena, MI",msa,MI,123900,124233,126917,128283,131450,131283,132617,131483,131633,130600,129900,129083,125950,127617,130100,134933,138300,143300,149933,151600,153133,153150,152817,149483,143467,140467,142267,149933,159900,171600,178117,179817,176483,173300,172217,170517,172217,175050,184733,193033,199283,199300,199300,204633,202283,197317,187317,183150,184483,180983,179333,176300,178100,178267,178117,176483,179967,185117,199117,208967,204833
395206,825,"Washington Court House, OH",msa,OH,132383,135917,141700,138833,131817,122567,117950,114800,121200,131200,141167,138267,129933,130933,135900,150067,155733,162417,157433,152433,149450,148633,150333,154983,169983,184983,191633,196617,198250,203383,199733,189767,177833,166137,169437,167904,163233,155350,151650,158317,162900,176600,192616,210100,219450,223467,218633,212317,200650,197967,204867,216167,224533,227933,239933,249933,257450,245817,233817,222833,215833
394673,826,"Hays, KS",msa,KS,144950,144933,146633,148317,150000,158000,,176333,171166,166917,165250,163167,154083,148917,156500,161400,161567,159383,158150,159983,153000,154150,154983,157483,157483,156067,162733,166233,164650,161317,156333,159500,157333,162150,168650,173133,174983,172317,177333,185650,201983,213400,218250,221333,222333,225500,224583,224000,222667,222167,221150,224817,223483,225333,225000,229833,237833,241167,239667,232333,228000
394606,827,"Fort Morgan, CO",msa,CO,279917,283900,287283,287267,283283,283317,287083,285417,281750,279667,282167,278133,269767,263900,266933,278633,,,339917,347000,347317,348300,339133,325483,315500,318000,323333,333233,343233,356567,369667,380333,389417,383750,378733,372983,365633,356650,344983,341667,349333,367667,378000,377000,364333,358000,353000,354833,355667,351500,350633,354117,362950,362983,359667,362167,366167,366167,362333,356667,356667
395185,828,"Van Wert, OH",msa,OH,106633,107333,112300,114300,113633,110333,116483,123117,133083,133233,126567,112100,106450,114783,122450,127283,125283,127033,124517,123183,123267,120633,122133,123767,130100,133133,142583,147217,146350,140267,139867,144467,149450,150183,144900,136567,129600,128133,134150,152817,167333,169167,168800,179533,187700,188567,168467,152433,138267,134967,138300,143300,149967,161333,166000,172667,168317,170283,166950,163300,155333
786260,829,"Hope, AR",msa,AR,,,,,,,,,,,,,,,152883,138133,133067,128400,125900,130167,139583,145383,142883,138300,138300,137925,142925,142958,144167,142500,142333,143333,144667,141467,136267,129900,136433,139633,142708,136208,133042,129967,129617,131058,141925,155608,164150,167467,162450,170800,175783,172467,159133,145000,146333,141167,136133,129800,129967,129000,127667
394740,830,"Kennett, MO",msa,MO,108333,104916,98217,95717,95633,102333,103000,102583,98667,100483,102700,107283,105467,101650,93400,89900,87750,88650,85633,84967,84983,90500,94333,94317,95450,94600,104283,102317,101167,91467,90133,93033,99733,107233,110833,107233,103033,103033,109800,117333,123800,128967,129550,126333,119667,116583,116667,118250,117250,115583,115667,120483,123800,126800,122150,112817,102300,96133,94617,93117,93533
753926,831,"Weatherford, OK",msa,OK,166750,166150,166317,167950,172933,179600,185967,190150,198783,201867,200050,190750,187667,185300,181300,177383,172917,172917,172167,173333,171167,170167,170133,169200,161867,160233,158000,158000,153000,151167,154483,156817,157317,153833,157500,162467,168467,163633,160000,157500,164667,176633,188267,194917,195083,196117,197467,198817,197650,196117,195967,197467,199300,197047,195697,192147,189733,184750,186233,187200,189367
394892,832,"Mountain Home, ID",msa,ID,262580,267179,268194,272016,270250,273565,277082,283250,294967,306967,323867,332566,336816,333916,326917,314667,310833,308333,319983,324967,332433,330750,326567,324933,328300,335000,341666,344966,354950,363267,368300,361633,349483,344483,346483,355316,358517,356533,353033,352633,351867,354417,354933,352367,349983,347483,345817,342483,335000,344967,351600,368267,374950,384650,387950,389600,391600,386633,381667,377417,377417
394864,833,"Mineral Wells, TX",msa,TX,350467,356300,365383,374567,377917,381500,372333,362983,355650,357300,367967,375967,365817,354350,344683,364767,386750,398167,397317,392650,386217,366317,333300,313317,321317,353833,390500,409167,408333,388333,376333,377333,390333,400633,407633,408783,414483,414483,411967,406133,399550,409583,420583,422499,420833,426333,433000,428000,428000,445483,472817,491317,500500,508167,506633,504633,497967,489667,470000,448333,448317
394795,834,"Lincoln, IL",msa,IL,94900,96567,98233,98233,96567,96567,97567,97567,94233,88233,86583,84283,84283,80933,83083,84450,87783,93450,,,112567,106750,101750,97417,98250,95583,104417,109433,120467,120000,123333,123300,124133,115800,107467,103300,105783,115633,117283,117133,114133,107067,119700,121217,130367,118733,109400,107300,113933,131600,140800,145833,142333,144833,146500,150000,150000,150000,148667,145000,141483
395100,835,"Silver City, NM",msa,NM,215833,221500,225667,226250,227917,232915,233648,231315,231150,234833,243000,246167,246833,245333,253500,257000,262000,249833,252000,263667,282000,289000,283667,281333,286300,281633,272967,257667,252667,263667,273667,282667,277000,282333,282333,277333,270667,276667,279667,281000,279000,288333,297000,297333,294500,285833,285667,284167,279500,268833,265833,270500,277667,274333,274333,269667,277167,282500,289167,289833,299833
753879,836,"Elkins, WV",msa,WV,150800,154950,159100,164133,165800,164117,165450,162933,162933,161100,167767,172617,171417,173117,181300,190500,195167,195500,205500,208317,209983,208317,202467,195967,203467,218000,221650,216150,203900,217733,228200,238600,232450,222450,224133,223967,220500,220167,220833,224317,230067,247733,269250,266167,259000,244000,236167,224567,211317,209150,203250,203166,197300,206283,216450,218817,214833,214500,236167,250983,264317
845161,837,"Bluffton, IN",msa,IN,,,,,,,,,,,,,,,,,107250,104083,101567,98500,95200,111867,144933,169900,166567,152400,121600,95633,83167,92983,102317,102317,98300,113267,128233,131433,127300,126667,135133,152633,175767,202433,202400,211567,216567,221598,216382,216398,226400,234967,246650,261317,266333,267967,258267,258233,251517,241133,227000,228733,245800
394812,838,"Macomb, IL",msa,IL,69900,69900,69900,75667,81533,87400,88300,89100,87667,81000,74333,69433,68467,67833,68083,68167,67167,66750,66800,67283,67000,67533,67850,67117,65617,63117,61433,59900,60900,64000,68200,72200,73267,75417,75417,75917,74583,73767,72433,72433,74767,80133,80817,80967,80633,81300,79500,76900,81383,85767,92700,97383,106833,115000,122733,124033,121500,119933,119800,119417,114400
394435,839,"Camden, AR",msa,AR,102717,99233,98900,102300,107467,112467,115800,114467,119800,122667,130667,126167,116500,,99467,99617,111317,125817,132983,126483,118983,121000,125800,129200,129033,128383,127717,129367,130017,140583,151600,161300,161300,159300,159467,159333,159667,161500,161633,161633,162600,164467,164467,165133,166600,169900,169500,162833,158517,153117,156300,157283,156450,149967,145500,143417,145500,148333,153750,156667,155800
394508,840,"Crescent City, CA",msa,CA,342633,347283,350517,347517,349567,354667,359250,367583,371250,373000,376608,375608,383108,370613,363280,357780,370000,389083,413750,428417,433333,426833,433833,438500,441817,435817,427150,433667,446000,459333,461150,454817,451150,441333,434667,416667,406483,398150,426483,433750,460383,465350,465750,449117,437150,444333,444333,434667,433333,451483,471150,483483,483500,483667,473833,452000,447167,449667,460667,452000,455333
394921,841,"North Vernon, IN",msa,IN,138867,138867,133100,129900,125750,127417,128433,142283,157283,171283,172767,173133,164783,151117,140750,133683,139533,142050,154150,157467,164950,162433,159083,152417,149900,149083,150767,157467,166650,178300,195767,210767,234100,245767,249083,235783,219983,208983,202283,198783,196433,196300,203950,203950,200750,194900,199900,216267,225283,233633,220633,209983,213333,227500,240833,237467,228300,218267,214800,216133,222800
786256,842,"Eufaula, AL",msa,AL,,,,,,,,,,,,,,,136367,143817,167083,189583,218500,227000,233667,232417,243750,252750,254167,236300,214217,201050,197417,204667,198817,193983,182450,185867,196700,199067,193167,177333,176500,176467,186450,198283,223317,241667,255000,259000,263000,261317,261317,257283,253633,249300,249000,249167,246167,245500,244000,242000,238833,240250,244583
395154,843,"Thomaston, GA",msa,GA,139533,138933,137300,139900,140833,150833,156650,164450,162750,160733,160267,153633,146500,136650,139617,147617,161300,174967,183600,188917,208617,211950,204633,181600,182967,199600,209950,207383,200417,195517,197567,196233,193967,194817,194817,194150,189150,184117,179933,182917,179583,191217,196533,214017,212417,205750,197467,195467,198800,203800,199109,194109,193259,210767,224133,229150,228267,232433,235767,235467,235633
845171,844,"Union, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126167,135500,157500,167467,160633,156117,156133,156283,164133,169150,172483,164983,163300,163283,167033,170050,179917,189000,192633,191100,186583,184467,181167,180700,181350
394642,845,"Grants, NM",msa,NM,148133,147550,145850,148283,149133,154000,160483,169317,174300,176117,173267,170417,165450,155933,150633,151633,157667,160833,164167,175667,182500,186833,188333,,243667,244667,,202333,201000,213000,236167,266833,271750,251500,229300,225217,221966,227500,250167,249333,250900,229866,236433,233200,229900,223333,224833,229000,229000,224167,220000,220000,224000,224833,225667,216667,209167,201583,199750,199583,196300
394381,846,"Bennettsville, SC",msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138833,129400,129483,131300,142067,139817,134250,133332,138315,131398,128117,122783,125783
394615,847,"Fredericksburg, TX",msa,TX,466167,476167,501000,532667,549333,549500,558000,573333,588333,595667,613667,632000,658833,670833,679167,699000,712333,725667,713000,704333,682333,699167,731167,774167,790667,808817,849300,882633,891150,874500,841167,799483,765900,742183,758533,762117,769317,765317,766817,795250,816083,836417,818833,795333,782000,796333,803000,816333,817667,821167,826983,830550,826383,810567,795667,791667,793000,791333,795167,791167,783667
395159,848,"Toccoa, GA",msa,GA,205979,196083,191333,184916,182400,190633,196933,194683,189017,185183,184433,175783,172983,175133,191267,198233,206667,220700,237400,248333,242333,232300,222967,212967,207167,207833,213167,212333,213000,202167,203833,205500,211300,214633,211633,214983,212983,219483,227500,244667,251467,261800,263300,269833,263667,248633,231800,214783,215233,215233,218917,218167,220167,223000,233000,237833,242817,241383,242367,245700,247467
753923,849,"The Dalles, OR",msa,OR,306267,309300,322667,324667,327000,318150,319783,316450,315133,319717,329383,341050,347667,355167,357000,355500,354500,362833,376167,388667,396667,,,479667,,396483,362150,354317,373333,389467,404800,390967,379333,376000,382333,391500,389500,377166,369633,368966,373967,383967,384633,384633,376333,375000,369983,364950,359617,355967,355967,361300,370633,383167,394817,405633,406133,396817,386667,373667,366167
394649,850,"Greensburg, IN",msa,IN,158433,155100,157600,162933,166267,163633,166967,163633,161117,161417,171417,176567,179900,175933,172117,170483,176117,183133,183117,176300,178800,183717,197067,199700,201533,185683,192367,191450,199950,186633,181567,184050,190700,196617,193217,192383,190550,190550,193883,207050,223783,233467,242950,243650,246383,238817,239783,234533,234617,226283,223300,227933,255967,277467,284167,270650,270400,269033,270883,265633,258967
394706,851,"Indianola, MS",msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137167,130283,159900,166600,184317,181367,184083,185167,180000
394758,852,"La Grande, OR",msa,OR,239950,242150,233083,235167,228000,241083,244667,237000,229300,231633,238467,240467,242450,254700,263567,274917,297083,316417,335583,325333,320467,311633,304967,314967,305967,312800,306167,324983,336150,341967,352150,362150,379333,377667,376333,369667,357667,348500,353833,364833,363167,347833,330333,324500,323133,316600,304900,288267,274133,250833,235833,248333,263333,275000,268333,275833,279833,284667,273667,267833,267667
753909,854,"Ottawa, KS",msa,KS,165950,164317,165817,165833,173650,178650,181150,188150,193800,194633,189817,176667,166667,159997,158330,162663,168500,177250,174583,162083,151650,150800,155767,154950,158967,161333,169667,171167,178833,187150,198983,193983,191500,178333,186667,189667,204633,211300,216467,215650,217317,222450,226633,231300,233750,242083,241750,242000,254333,263067,271800,259467,256400,255000,264667,268833,273833,264833,254000,238667,230500
394912,855,"New Ulm, MN",msa,MN,150900,158567,160233,158333,160183,165183,169183,162100,151767,142000,132900,127400,129417,134450,142300,151283,149600,150767,146283,147950,147200,147383,149033,147467,141600,138300,144100,158267,177400,190733,191583,189083,183917,188100,178433,170600,159567,169233,183900,207400,210750,218183,224017,231017,227450,216150,211633,207767,210583,220583,230450,227267,218117,216583,224083,224067,212400,201567,198233,206567,219900
394791,856,"Lexington, NE",msa,NE,230467,226617,198517,163533,154767,157633,162633,171150,171900,176400,178900,179383,172633,162983,159167,161417,164167,168083,169567,169467,161467,153317,151650,158317,164983,166500,171500,174250,183250,186583,192417,193250,201417,212000,223833,213833,202667,186750,190667,197667,208750,223000,231167,234500,229000,224150,215817,211650,210000,218333,225000,233333,236633,244967,261300,274333,285967,278633,268783,255150,247817
394643,857,"Great Bend, KS",msa,KS,112150,112150,111817,110133,107950,106517,108217,108900,110150,108483,108817,110300,110300,,98150,96383,,109133,113733,112467,114700,115167,114350,112350,110550,110717,113317,116483,118667,120317,126483,129800,132283,126433,125950,128617,134633,135550,132583,131583,137800,144800,146433,143200,139533,138217,136617,131783,126433,124300,127217,131667,138000,148550,159133,163267,165117,165867,167567,164050,162300
395110,858,"Spearfish, SD",msa,SD,405617,408815,395648,389315,375150,372317,375983,379467,379117,369783,368117,381317,360317,,321083,,,456300,451967,446900,448567,444567,436150,436333,469667,544000,610481,675315,680981,662833,604333,571333,539667,531333,527967,546117,531117,530817,531000,549667,559500,573500,588167,598333,610150,666817,704633,730150,706817,693333,670000,653633,627133,623467,619833,634667,635109,622109,619443,632333,647083
395214,859,"Wauchula, FL",msa,FL,197817,199450,188083,176567,173233,179950,198217,208150,214783,209867,194950,189633,187950,201300,204933,224050,243200,259050,,288950,304800,258150,247333,228900,236383,277533,330933,366750,349917,313250,287783,277617,277317,282817,279667,272650,271133,280283,307633,339150,338333,326667,305817,316633,328117,333950,336467,353133,366450,381417,366600,341233,317533,319183,344567,378267,369950,357467,335833,337500,353650
394830,860,"Marshall, MN",msa,MN,133950,130283,127300,128150,126983,132550,133400,135483,129550,122033,117933,106933,100783,101633,110300,121933,131933,145267,154800,158100,153133,147633,140333,139917,141250,143750,143317,146650,149967,155483,153817,157483,157783,160283,155467,153000,165333,177136,184636,178136,174983,181650,192067,197083,207083,221667,228317,213817,185483,175500,170667,178167,180667,187483,194150,207983,224167,238333,235333,230000,219917
394529,861,"Deming, NM",msa,NM,140000,140750,144083,152900,160816,166149,,154233,153900,156817,159133,160283,164633,166633,165817,162950,159267,162083,166450,175117,176633,175783,170483,165633,164783,169783,171300,169667,163833,159983,160983,168150,173150,173150,175800,176317,178650,176158,176492,181158,184167,187467,191800,198967,207333,211667,218000,216325,220992,222992,219667,206333,,189500,193167,199833,200000,200833,201666,202500,204500
394854,862,"Mexico, MO",msa,MO,107117,104100,100800,104933,106300,115800,124167,132500,133300,134933,134933,128300,126233,120383,123683,119083,119083,128783,132133,127800,121467,121483,133167,129833,133000,129833,131500,135000,141667,153000,156000,155967,149633,151633,157650,160817,152317,144667,148233,158033,161367,158783,156150,153900,150025,149658,153542,164933,155767,147433,135733,144900,163083,174283,180650,172067,171717,168683,170767,169683,166383
394584,863,"Fallon, NV",msa,NV,273800,278600,286567,296433,294800,294417,294250,302583,307967,309450,307750,309450,319133,314167,300833,285817,297983,311283,324050,323550,341917,365667,379817,371400,357700,356717,371767,379433,386267,388967,392483,389117,379780,368263,358297,351633,352330,353993,359657,364323,378457,391127,405630,408167,409833,406667,401633,394783,380517,381200,384533,403717,413067,419917,420000,420000,421667,414150,409967,404967,408300
394322,864,"Altus, OK",msa,OK,127283,125617,127283,129933,136600,138300,141833,145167,151167,151067,145733,141400,139333,143000,143400,133733,130717,136133,,168433,167950,165883,165217,163217,161967,159817,169800,176467,173317,165000,156667,156633,159967,171383,174750,163083,141167,123667,137650,165161,195994,213344,199667,189583,168250,169583,169667,181000,194667,205167,213833,227000,239833,249833,239667,228583,216050,213867,214950,210783,206600
395181,865,"Uvalde, TX",msa,TX,251567,255000,249967,255300,261133,274167,285467,296267,294933,284633,271300,259633,253300,251333,263000,276300,283633,303633,315333,329667,331333,346300,359966,359967,345083,318417,301417,308000,347000,377250,378883,370550,365633,378667,384333,389300,377967,365783,367300,390633,400633,377483,355817,353333,378333,386666,387666,384333,387667,385000,379133,380467,390300,399250,393583,386750,386833,392833,421000,430317,430217
753884,866,"Hailey, ID",msa,ID,1130500,1189167,1105000,1104167,1011500,1029500,935333,926333,943000,1003000,1098000,1196667,1214667,1097000,926000,,700667,715000,805000,876667,933333,943333,934167,935467,931133,949467,873167,806500,759000,808117,886450,921117,915000,897667,914667,996167,1128417,1143417,1094750,949167,917167,1046333,1319667,1545000,1625000,1616667,1620000,1695000,1640667,1504000,1278333,1166000,1145000,1162333,1199000,1260000,1268333,1261500,1208833,1175500,1185500
753921,867,"Steamboat Springs, CO",msa,CO,783667,769000,743000,746000,739333,738000,728000,748000,777167,814833,856500,877333,958333,980000,1072500,1090833,1096500,1104000,1045667,1048333,969833,968167,1033833,1147333,1249000,1244167,1194167,1160833,1145833,1237500,1304167,1368167,1324833,1308000,1297833,1281000,1262667,1246333,1229167,1247667,1285167,1345000,1343333,1302500,1275000,1282500,1299000,1365667,1424000,1559167,1562500,1590167,1456833,1444333,1410833,1410833,1388333,1358667,1358333,1343333,1378833
395138,868,"Summerville, GA",msa,GA,119850,121167,122633,123400,123650,125150,,158583,158667,,126300,123267,124467,125800,130833,135817,146817,156817,170500,182833,188633,193767,194067,209188,207522,204205,188250,183283,172967,174483,184467,208783,220617,217300,204966,194950,197283,207117,218783,210567,195717,189083,201300,214150,215483,210800,197950,185783,191633,219967,242433,238267,211617,193300,184933,185617,186967,191967,193383,193867,193867
394869,869,"Moberly, MO",msa,MO,120017,124333,129867,133300,136633,138300,136633,133333,129999,129983,128316,124283,120800,122466,132816,142233,,164250,161667,151667,141650,141650,139550,141317,143817,147417,151817,154983,164300,164817,169150,167917,171217,174450,169833,174867,175800,175800,167450,170867,183733,190083,185817,169650,163317,163333,175333,183817,171717,154716,139566,142333,150633,164783,173783,185483,198650,212150,216817,207833,192167
394858,870,"Middlesborough, KY",msa,KY,120517,121500,121567,124900,124917,126533,129900,131250,131000,127983,126650,116950,115133,105767,104767,101233,106417,115783,122283,123133,118117,112067,112067,118717,126633,131300,133983,130650,127317,121333,122650,129467,136100,137783,136300,129833,125333,125333,128467,132450,135767,137467,143317,144167,146400,141383,138850,147117,153783,161817,162483,169667,180833,183000,180500,173633,176967,182300,185817,190783,191533
395236,871,"Woodward, OK",msa,OK,145500,145500,148000,149667,150000,149983,151650,151650,147833,143583,143250,142950,139683,129003,119637,112987,112317,114150,116633,118317,119558,118741,118741,119075,118241,114908,115000,118333,125167,127500,127667,127083,127750,128917,132500,132833,134417,132083,135250,140333,146167,148667,147333,141083,136250,133583,138167,145667,150000,153750,155417,158750,161833,164833,163583,163000,160000,159583,161667,161167,162333
395004,872,"Prineville, OR",msa,OR,373500,366833,371150,385150,400467,411317,426650,430000,431667,425000,433000,434633,435300,422300,414817,414150,430483,443833,448817,464983,490817,535500,532967,524617,523267,556617,586633,588317,583333,572667,580967,574300,565800,549167,543167,537333,542150,555483,566300,561483,532150,529633,529383,546217,559583,576317,584983,599950,566767,563933,530633,555667,566333,582167,582167,578317,578317,582467,584983,577483,548333
845170,873,"Scottsburg, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224917,179900,178233,182417,195850,207633,209800,201367,195783,199133,202167,197650,195983,197117,205467,205767,211300,219600,227100,220733,209067,201575,200692,199875
845169,874,"Rockport, TX",msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467333,454150,370467,356633,370483,381167,383217,382050,385217,388133,390467,392467,392167,394333,394333,397500,396167,397500,397667,399300,399633,399964,399664,399331,399000,402667
394687,875,"Hood River, OR",msa,OR,484000,504000,533167,565000,576667,578317,562150,570150,597667,643000,,784833,802833,792000,765000,768333,739167,724500,724833,749833,753000,748333,740167,738333,746000,710750,679733,676567,692483,730333,725500,730667,740833,760833,762000,735000,729667,755667,766667,755333,740667,749833,759833,761167,748817,732150,722483,743333,735667,733000,721167,742833,747167,730333,716333,724333,741000,749000,732333,729000,697500
394601,876,"Forrest City, AR",msa,AR,104317,99650,95233,90550,90550,93267,,109125,109158,103342,101650,105650,107150,104417,96750,93583,103833,103817,98317,88967,97467,109300,119483,121167,122333,116333,112833,109967,112633,114600,116633,119933,123267,119600,113800,103833,104167,111333,123000,127167,124983,123317,126233,125400,125367,121600,123283,126650,130833,141500,148833,154333,155000,143150,134483,122817,119000,120083,122083,127733,128650
394494,877,"Connersville, IN",msa,IN,82583,76767,67433,77417,86067,86067,79433,74933,78267,81500,82267,83800,81167,80933,79667,82383,88050,95817,109133,117117,122417,126600,126750,127450,123967,146300,163933,164083,144083,126117,122933,119283,121583,130583,143233,147233,144583,135583,133950,133300,135000,146633,158267,172417,174100,175783,174933,176283,176967,171967,167267,158233,166933,171133,177800,170767,168233,169067,167400,160767,153267
394868,878,"Mitchell, SD",msa,SD,177633,160933,159900,151600,151600,156633,170800,175667,174750,165550,156883,144433,134450,133250,145050,161567,,225650,232483,208317,199950,193250,182917,170933,165933,169583,180433,197117,208217,219050,223733,231817,237150,246483,254667,273000,289817,304117,300750,294750,294750,299750,298250,294917,289950,291600,288300,286633,285833,285833,285000,283333,296633,296633,298283,286467,288633,285650,289133,295617,302600
394831,879,"Marshall, MO",msa,MO,129133,129167,130000,129983,133150,137150,137083,130917,129733,128950,128283,118800,113333,107000,110000,119333,,137733,133067,133333,135833,142500,145833,154817,165633,168950,162433,154950,154967,155000,158300,154933,154600,152267,152300,154133,151467,151433,149933,151633,155833,164167,173317,182233,188900,193083,190000,188333,184967,183300,180800,182500,184000,183167,175133,173633,176933,184933,191100,200467,197999
394418,880,"Brookings, OR",msa,OR,438000,439650,431317,417983,398000,384333,376333,379667,378333,374333,365000,351667,347000,343000,348000,360667,,409000,428333,456333,480333,514333,523000,520333,494333,462667,466000,473500,496500,502483,521650,526983,521308,504808,508141,529666,529500,535983,529150,529150,519333,517667,532983,541283,534950,528300,518333,511667,503000,499333,511000,519667,534150,538817,546817,549000,547667,547667,547667,559333,575500
